run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb,sampled_phase
1,PNA,6,239,1775431674.071328,111.836961,48.103519,57.74639,3.669711,0.827934980392456,,,,
1,PNA,6,240,1775431674.186155,107.703701,47.740833,54.292103,3.692762,0.6142653822898865,,,,
1,PNA,7,241,1775431674.5149653,111.433204,48.737409,58.377913,3.60901,0.8266243934631348,4.0,0.5,19389.6796875,forward
1,PNA,7,242,1775431674.689058,110.457848,47.6051,57.175092,3.611041,0.8301949501037598,,,,
1,PNA,7,243,1775431674.8587658,111.236911,47.861135,57.378725,3.623571,0.7907437086105347,,,,
1,PNA,7,244,1775431675.03434,112.204976,48.937593,57.369695,3.639891,0.6829073429107666,23.0,0.4,19389.5625,forward
1,PNA,7,245,1775431675.210088,110.945505,47.763043,57.335755,3.660851,0.7641522884368896,,,,
1,PNA,7,246,1775431675.385645,111.014877,47.533149,57.510538,3.651032,0.7770147919654846,,,,
1,PNA,7,247,1775431675.562288,112.820408,49.154527,57.461486,3.649811,0.8263303637504578,24.0,0.4,19389.5625,forward
1,PNA,7,248,1775431675.7359946,110.880755,47.644312,57.284513,3.671502,0.7733339071273804,,,,
1,PNA,7,249,1775431675.9100993,111.350973,48.118759,57.349904,3.648071,0.8164303302764893,,,,
1,PNA,7,250,1775431676.0868115,112.653705,49.494852,57.172732,3.664151,0.8139123916625977,20.0,0.4,19389.5625,forward
1,PNA,7,251,1775431676.2614276,110.970746,47.566669,56.651954,4.277992,0.7746662497520447,,,,
1,PNA,7,252,1775431676.4361725,110.644512,47.778994,56.872256,3.653682,0.7687815427780151,,,,
1,PNA,7,253,1775431676.6160548,116.149793,49.553443,59.059353,5.031445,0.7667345404624939,24.0,0.4,19389.5625,forward
1,PNA,7,254,1775431676.7906582,111.608927,48.16993,56.802865,4.296003,0.7536559104919434,,,,
1,PNA,7,255,1775431676.964846,111.127088,47.834395,56.688943,4.301132,0.8368366956710815,,,,
1,PNA,7,256,1775431677.13977,112.883288,49.157436,57.168571,4.284632,0.7686382532119751,24.0,0.4,19389.5625,forward
1,PNA,7,257,1775431677.3118327,111.568036,47.893435,57.506598,3.642341,0.7874614596366882,,,,
1,PNA,7,258,1775431677.4809918,111.037628,47.758453,57.297274,3.651842,0.8134829998016357,,,,
1,PNA,7,259,1775431677.6543093,112.40163,49.022084,57.383364,3.685291,0.7648900747299194,20.0,0.4,19389.5625,forward
1,PNA,7,260,1775431677.826832,110.716591,47.743383,57.009599,3.657241,0.7434889674186707,,,,
1,PNA,7,261,1775431678.0019925,111.282452,47.921366,57.228453,3.685062,0.8080891370773315,,,,
1,PNA,7,262,1775431678.1719327,112.617294,49.186788,57.549668,3.641451,0.8079702854156494,23.0,0.4,19389.5625,forward
1,PNA,7,263,1775431678.3418996,110.665641,47.52284,57.12131,3.661122,0.7865286469459534,,,,
1,PNA,7,264,1775431678.5136795,111.047358,47.759463,57.403826,3.655192,0.8116011023521423,,,,
1,PNA,7,265,1775431678.6868975,113.197684,49.547324,57.71596,3.632811,0.7623026371002197,19.0,0.5,19389.5625,forward
1,PNA,7,266,1775431678.8647716,111.13195,47.890035,57.290934,3.667302,0.7976830005645752,,,,
1,PNA,7,267,1775431679.0412123,111.2309,47.818495,56.739884,4.312692,0.7773128747940063,,,,
1,PNA,7,268,1775431679.2208993,113.59051,49.071435,58.492304,3.655021,0.8269428014755249,24.0,0.4,19389.62109375,forward
1,PNA,7,269,1775431679.3965456,111.159379,47.715932,57.381305,3.479549,0.8033931851387024,,,,
1,PNA,7,270,1775431679.5717428,111.22689,48.014818,57.205682,3.668181,0.7841566801071167,,,,
1,PNA,7,271,1775431679.749311,112.475821,49.022275,57.514527,3.655232,0.8523306846618652,24.0,0.4,19389.6796875,forward
1,PNA,7,272,1775431679.925241,111.076208,48.20048,56.858527,3.685372,0.8125859498977661,,,,
1,PNA,7,273,1775431680.1004884,111.040638,47.720523,57.368935,3.663082,0.8339135050773621,,,,
1,PNA,7,274,1775431680.3028088,112.322159,48.995364,57.306003,3.662842,0.7794962525367737,19.0,0.4,19388.0859375,forward
1,PNA,7,275,1775431680.5057619,110.832655,47.859725,57.015279,3.700143,0.8098369240760803,,,,
1,PNA,7,276,1775431680.681513,111.560896,47.798104,57.488647,3.688212,0.8571772575378418,,,,
1,PNA,7,277,1775431680.8596907,112.114795,49.240018,56.972448,3.645491,0.7620478868484497,19.0,0.4,19387.984375,forward
1,PNA,7,278,1775431681.0349422,110.966316,47.647672,57.284453,3.670042,0.8484982252120972,,,,
1,PNA,7,279,1775431681.2115886,111.677938,48.087919,57.601659,3.683182,0.7959514856338501,,,,
1,PNA,7,280,1775431681.3272343,108.694209,47.764813,55.699046,3.459618,0.8151156306266785,24.0,0.4,19388.74609375,backward
1,PNA,8,281,1775431681.656869,108.942692,47.702793,56.903156,3.61791,0.7973757386207581,,,,
1,PNA,8,282,1775431681.832752,111.83184,47.868185,58.418602,3.419997,0.8332715034484863,23.0,0.5,19387.80859375,backward
1,PNA,8,283,1775431682.007379,110.666171,47.804725,56.983458,3.671142,0.8113812804222107,,,,
1,PNA,8,284,1775431682.1826484,110.830274,47.644572,57.206572,3.697922,0.7788690328598022,,,,
1,PNA,8,285,1775431682.3599472,112.650355,48.143559,58.800089,3.447157,0.8537794351577759,24.0,0.4,19387.8125,backward
1,PNA,8,286,1775431682.53479,110.995567,47.969026,57.054049,3.658142,0.8457235097885132,,,,
1,PNA,8,287,1775431682.709821,111.054207,47.747843,57.302593,3.701442,0.8069591522216797,,,,
1,PNA,8,288,1775431682.886025,112.538112,47.749433,58.985021,3.455128,0.7072567939758301,19.0,0.5,19387.90234375,backward
1,PNA,8,289,1775431683.0606616,110.823374,47.673142,57.171241,3.680432,0.844274640083313,,,,
1,PNA,8,290,1775431683.2352996,110.729352,47.794863,56.961758,3.662581,0.742608904838562,,,,
1,PNA,8,291,1775431683.412055,111.79455,47.676581,58.360772,3.464138,0.7600189447402954,24.0,0.4,19387.80859375,backward
1,PNA,8,292,1775431683.587212,110.912346,47.677882,57.258854,3.659422,0.8026414513587952,,,,
1,PNA,8,293,1775431683.7641516,111.878912,48.228551,57.64744,3.699363,0.7238892912864685,,,,
1,PNA,8,294,1775431683.940783,111.530486,47.626761,58.098997,3.441728,0.7752764225006104,24.0,0.4,19387.80859375,backward
1,PNA,8,295,1775431684.1173077,111.469024,47.896406,57.607869,3.674531,0.7313886880874634,,,,
1,PNA,8,296,1775431684.293505,111.363703,48.291093,57.147461,3.684062,0.8115285634994507,,,,
1,PNA,8,297,1775431684.469851,112.432941,47.762533,59.019052,3.432837,0.785620927810669,19.0,0.4,19387.84765625,backward
1,PNA,8,298,1775431684.6459818,111.443214,47.784244,57.592979,3.703402,0.7556580305099487,,,,
1,PNA,8,299,1775431684.821881,111.335772,47.811014,57.512738,3.688722,0.7798277735710144,,,,
1,PNA,8,300,1775431684.9987538,112.510423,48.17297,58.559935,3.455568,0.7806529998779297,23.0,0.5,19387.58984375,backward
1,PNA,8,301,1775431685.1742258,111.580147,48.221381,57.382365,3.698402,0.7605180144309998,,,,
1,PNA,8,302,1775431685.3499012,111.500975,48.062769,57.427815,3.680981,0.7858771085739136,,,,
1,PNA,8,303,1775431685.527147,112.811887,47.744463,59.250946,3.439978,0.7968045473098755,24.0,0.4,19387.80859375,backward
1,PNA,8,304,1775431685.703986,111.849171,48.437124,57.420766,3.658341,0.7997415065765381,,,,
1,PNA,8,305,1775431685.8793614,110.957166,47.685102,57.385075,3.659941,0.8292295336723328,,,,
1,PNA,8,306,1775431686.056098,112.40245,48.196291,58.454693,3.438878,0.7666941285133362,19.0,0.4,19387.80859375,backward
1,PNA,8,307,1775431686.2327943,111.427764,47.950565,57.436347,3.710222,0.8271650075912476,,,,
1,PNA,8,308,1775431686.4084318,111.270562,47.707973,57.574409,3.721412,0.7771733999252319,,,,
1,PNA,8,309,1775431686.5854852,112.795877,47.988887,59.013233,3.475209,0.7351073026657104,24.0,0.4,19387.80859375,backward
1,PNA,8,310,1775431686.7615063,111.75559,48.224181,57.346915,3.653762,0.8153001070022583,,,,
1,PNA,8,311,1775431686.9381237,111.443695,47.678172,57.539207,3.676031,0.7872246503829956,,,,
1,PNA,8,312,1775431687.1151083,112.672695,47.923836,59.035853,3.427227,0.8854238986968994,23.0,0.4,19387.90234375,backward
1,PNA,8,313,1775431687.2897377,110.861054,47.614981,57.072719,3.468218,0.8506974577903748,,,,
1,PNA,8,314,1775431687.4656842,111.452804,48.011747,57.553358,3.640741,0.8357399702072144,,,,
1,PNA,8,315,1775431687.6416507,112.806587,48.028577,58.715499,3.494888,0.8392742276191711,21.0,0.4,19387.8671875,backward
1,PNA,8,316,1775431687.8160372,110.281066,47.56081,56.697094,3.694942,0.8094958662986755,,,,
1,PNA,8,317,1775431687.9929814,111.80357,48.14185,57.66157,3.675172,0.8019488453865051,,,,
1,PNA,8,318,1775431688.170035,112.421861,47.812954,58.816699,3.464299,0.8334773778915405,24.0,0.4,19387.8125,backward
1,PNA,8,319,1775431688.3454447,111.508885,48.072609,57.453186,3.682082,0.7291104793548584,,,,
1,PNA,8,320,1775431688.4611075,108.116508,47.794074,54.855962,3.684022,0.7707613706588745,,,,
1,PNA,9,321,1775431688.7682695,109.801226,48.669918,56.745765,3.671121,0.7879230380058289,10.0,0.4,19388.25390625,forward
1,PNA,9,322,1775431688.9426928,110.709803,47.53737,57.221792,3.665822,0.7998574376106262,,,,
1,PNA,9,323,1775431689.1192443,111.324633,48.056309,57.372715,3.692052,0.7626802325248718,,,,
1,PNA,9,324,1775431689.2966497,112.9942,48.655078,58.355481,3.705272,0.7727707624435425,20.0,0.4,19387.8671875,forward
1,PNA,9,325,1775431689.4725456,111.727849,47.940006,57.560378,3.720493,0.8117449283599854,,,,
1,PNA,9,326,1775431689.6475973,110.932445,47.854305,57.10298,3.674202,0.8760270476341248,,,,
1,PNA,9,327,1775431689.8250594,112.457671,49.216868,57.240303,3.708042,0.8404868841171265,24.0,0.4,19387.8125,forward
1,PNA,9,328,1775431690.0006888,111.053318,47.6109,57.444946,3.702533,0.8041344285011292,,,,
1,PNA,9,329,1775431690.1768281,111.344873,48.027768,57.318424,3.705693,0.8235758543014526,,,,
1,PNA,9,330,1775431690.3533635,112.131176,49.000915,57.116051,3.681662,0.8230332136154175,24.0,0.4,19387.80859375,forward
1,PNA,9,331,1775431690.5299013,111.405174,48.061698,57.368045,3.690212,0.7021548748016357,,,,
1,PNA,9,332,1775431690.705621,111.346993,47.814384,57.632579,3.658752,0.7832469344139099,,,,
1,PNA,9,333,1775431690.8857005,116.233184,51.719799,58.469213,3.717532,0.805057168006897,20.0,0.4,19387.90234375,forward
1,PNA,9,334,1775431691.062211,111.382733,47.614861,57.879963,3.664722,0.7595162391662598,,,,
1,PNA,9,335,1775431691.2380385,111.704788,48.068399,57.595888,3.705563,0.7913912534713745,,,,
1,PNA,9,336,1775431691.414474,112.304318,48.895333,57.380725,3.667401,0.8426637649536133,24.0,0.5,19387.83203125,forward
1,PNA,9,337,1775431691.590913,111.512825,48.037178,57.447886,3.680941,0.7851528525352478,,,,
1,PNA,9,338,1775431691.766467,110.678341,47.727012,56.972949,3.663752,0.8342863321304321,,,,
1,PNA,9,339,1775431691.9432864,112.524113,49.114436,57.377676,3.701542,0.8000161647796631,24.0,0.4,19387.8671875,forward
1,PNA,9,340,1775431692.1191022,111.217421,47.804744,57.413015,3.669933,0.760343611240387,,,,
1,PNA,9,341,1775431692.2949631,111.545646,48.12581,57.427965,3.653352,0.771989643573761,,,,
1,PNA,9,342,1775431692.4728146,113.0215,48.850952,58.165538,3.694732,0.808861255645752,20.0,0.4,19387.80859375,forward
1,PNA,9,343,1775431692.649121,111.465804,48.011528,57.470926,3.684011,0.7634847164154053,,,,
1,PNA,9,344,1775431692.8260982,111.258791,47.758744,57.461296,3.715073,0.7589235901832581,,,,
1,PNA,9,345,1775431693.009083,118.164487,53.490179,58.643546,3.707272,0.7981781363487244,24.0,0.4,19387.80859375,forward
1,PNA,9,346,1775431693.1840186,111.21044,48.085408,57.162132,3.695262,0.7926470041275024,,,,
1,PNA,9,347,1775431693.3597994,111.380973,48.006018,57.406785,3.649321,0.7506006956100464,,,,
1,PNA,9,348,1775431693.5364,112.422321,49.036804,57.396206,3.689182,0.7460768222808838,24.0,0.4,19387.8203125,forward
1,PNA,9,349,1775431693.7123756,111.775451,48.034988,57.494827,3.667852,0.7916029095649719,,,,
1,PNA,9,350,1775431693.88781,110.702962,47.591871,57.07274,3.683942,0.8168383836746216,,,,
1,PNA,9,351,1775431694.0648034,111.564687,48.692669,56.853926,3.685002,0.752428412437439,19.0,0.4,19387.80859375,forward
1,PNA,9,352,1775431694.2400217,111.019757,47.779724,57.229362,3.694112,0.8168582916259766,,,,
1,PNA,9,353,1775431694.415851,111.529276,47.942586,57.501197,3.664052,0.8320873975753784,,,,
1,PNA,9,354,1775431694.592225,112.472741,48.986544,57.409305,3.700882,0.823116660118103,24.0,0.4,19388.8046875,forward
1,PNA,9,355,1775431694.7667549,110.999337,47.62692,57.317365,3.691432,0.8332447409629822,,,,
1,PNA,9,356,1775431694.9426894,111.686149,48.221541,57.488498,3.716672,0.7601925134658813,,,,
1,PNA,9,357,1775431695.118624,111.74212,48.514516,57.194331,3.695222,0.7874194383621216,24.0,0.4,19388.3125,forward
1,PNA,9,358,1775431695.29312,111.013237,47.726213,57.283543,3.697942,0.7982649207115173,,,,
1,PNA,9,359,1775431695.4683647,111.688288,48.10396,57.450386,3.796614,0.820347011089325,,,,
1,PNA,9,360,1775431695.5842063,108.812711,47.866565,55.783159,3.450478,0.7616017460823059,25.0,0.5,19389.23828125,backward
1,PNA,10,361,1775431695.8933346,109.042274,47.752203,56.918828,3.495609,0.751314640045166,,,,
1,PNA,10,362,1775431696.066881,110.737113,47.969507,56.702994,3.651152,0.7859390377998352,,,,
1,PNA,10,363,1775431696.242817,112.551243,49.131097,57.345654,3.696052,0.7343851327896118,20.0,0.4,19388.79296875,forward
1,PNA,10,364,1775431696.4176998,111.19506,47.988627,57.244363,3.695342,0.8000921010971069,,,,
1,PNA,10,365,1775431696.5928583,111.732269,48.205081,57.302854,3.698382,0.8638924956321716,,,,
1,PNA,10,366,1775431696.7681038,112.255298,48.824161,57.227772,3.666451,0.7511106133460999,24.0,0.4,19388.30078125,forward
1,PNA,10,367,1775431696.943503,111.691628,47.870205,57.62467,3.668661,0.828771710395813,,,,
1,PNA,10,368,1775431697.1183345,111.011208,47.644702,57.299963,3.709303,0.7725623250007629,,,,
1,PNA,10,369,1775431697.2958457,113.082362,49.537223,57.325784,3.689822,0.7454853057861328,20.0,0.4,19388.359375,forward
1,PNA,10,370,1775431697.4774985,117.456466,52.022155,59.166564,3.779444,0.6921614408493042,,,,
1,PNA,10,371,1775431697.6542454,111.196511,48.230671,56.940277,3.707083,0.8460240364074707,,,,
1,PNA,10,372,1775431697.8315735,112.644194,48.861802,57.576168,3.681592,0.8338969349861145,22.0,0.4,19388.39453125,forward
1,PNA,10,373,1775431698.0073936,111.662177,48.16503,57.399605,3.709252,0.7789199948310852,,,,
1,PNA,10,374,1775431698.1841974,111.519106,48.187281,57.234872,3.699952,0.8416628837585449,,,,
1,PNA,10,375,1775431698.3615184,112.833397,49.191597,57.652669,3.677672,0.8203897476196289,24.0,0.4,19388.30078125,forward
1,PNA,10,376,1775431698.537461,111.161779,47.717033,57.424295,3.694612,0.7718014717102051,,,,
1,PNA,10,377,1775431698.7136796,110.906326,47.758793,57.184532,3.698642,0.7743089199066162,,,,
1,PNA,10,378,1775431698.8908777,111.988184,48.880781,56.827036,3.723253,0.7146792411804199,19.0,0.4,19388.30078125,forward
1,PNA,10,379,1775431699.066494,111.262981,47.748673,57.540838,3.681092,0.770331621170044,,,,
1,PNA,10,380,1775431699.2414794,111.18045,47.665081,57.217152,3.925315,0.7981407046318054,,,,
1,PNA,10,381,1775431699.4185207,112.513292,49.066145,57.424256,3.695542,0.8082735538482666,24.0,0.4,19388.30078125,forward
1,PNA,10,382,1775431699.594038,111.369133,48.036518,57.241782,3.675882,0.8590352535247803,,,,
1,PNA,10,383,1775431699.7691948,111.068808,47.932986,57.133331,3.701282,0.8056679964065552,,,,
1,PNA,10,384,1775431699.9459617,112.317059,48.80865,57.499048,3.694612,0.7884469032287598,24.0,0.4,19388.30078125,forward
1,PNA,10,385,1775431700.1215143,111.583587,48.107229,57.532348,3.666192,0.77205491065979,,,,
1,PNA,10,386,1775431700.2966673,110.933286,47.613031,57.316385,3.696152,0.8258854150772095,,,,
1,PNA,10,387,1775431700.4733918,112.574564,49.156537,57.366715,3.720673,0.7921239137649536,20.0,0.4,19388.4765625,forward
1,PNA,10,388,1775431700.649276,111.19127,47.994668,57.271903,3.681602,0.7800760269165039,,,,
1,PNA,10,389,1775431700.8241556,111.369753,48.058928,57.404225,3.667851,0.836767315864563,,,,
1,PNA,10,390,1775431701.0056636,116.884416,53.291936,57.614729,3.667721,0.7981243133544922,24.0,0.4,19388.36328125,forward
1,PNA,10,391,1775431701.1802764,110.983996,47.933386,57.023789,3.688512,0.7718558311462402,,,,
1,PNA,10,392,1775431701.3565376,111.17202,48.104049,57.06172,3.699722,0.8409912586212158,,,,
1,PNA,10,393,1775431701.533561,113.100432,49.234897,57.690121,3.692202,0.8151844143867493,24.0,0.4,19388.30078125,forward
1,PNA,10,394,1775431701.70883,111.055478,47.833114,57.306324,3.672492,0.8001459240913391,,,,
1,PNA,10,395,1775431701.884056,110.659692,47.695752,56.889707,3.806314,0.7031630873680115,,,,
1,PNA,10,396,1775431702.0614018,112.115605,48.963704,57.153711,3.679132,0.8047958612442017,19.0,0.4,19388.734375,forward
1,PNA,10,397,1775431702.238289,111.733049,47.968587,57.510297,3.679941,0.8363572359085083,,,,
1,PNA,10,398,1775431702.4123387,110.976466,47.55023,57.300384,3.698222,0.8418896794319153,,,,
1,PNA,10,399,1775431702.588771,111.990073,48.868452,57.11856,3.690292,0.8261974453926086,24.0,0.5,19388.74609375,forward
1,PNA,10,400,1775431702.7033992,107.473908,48.004698,53.956827,3.722313,0.7945370674133301,,,,
1,PNA,11,401,1775431703.0404985,110.507789,47.617361,58.685197,3.479368,0.7154719829559326,1.0,0.5,19388.74609375,backward
1,PNA,11,402,1775431703.2122846,110.488418,47.53515,56.947067,3.895626,0.8194901943206787,,,,
1,PNA,11,403,1775431703.3891554,113.103552,48.385803,58.772819,3.690672,0.8487581610679626,,,,
1,PNA,11,404,1775431703.5657115,112.246027,48.046758,58.477674,3.450668,0.7372629642486572,25.0,0.4,19388.546875,backward
1,PNA,11,405,1775431703.7431731,111.22808,47.641341,57.631539,3.639681,0.7501732110977173,,,,
1,PNA,11,406,1775431703.921398,113.925015,50.321656,57.537458,3.780343,0.7687053680419922,,,,
1,PNA,11,407,1775431704.0985496,112.517932,47.814204,58.927762,3.460178,0.8235881924629211,20.0,0.4,19388.546875,backward
1,PNA,11,408,1775431704.2741544,111.460335,47.925265,57.547259,3.711342,0.806072473526001,,,,
1,PNA,11,409,1775431704.4484112,110.993817,47.765044,57.214952,3.700092,0.7306711077690125,,,,
1,PNA,11,410,1775431704.6255646,112.522433,47.836244,58.915951,3.476099,0.7663894891738892,23.0,0.4,19388.546875,backward
1,PNA,11,411,1775431704.8013012,111.389733,48.143419,57.264623,3.682392,0.8038088083267212,,,,
1,PNA,11,412,1775431704.978585,111.689388,48.221801,57.442386,3.701162,0.8324713706970215,,,,
1,PNA,11,413,1775431705.1563601,112.594734,48.064558,58.694957,3.425708,0.8400378823280334,24.0,0.4,19388.546875,backward
1,PNA,11,414,1775431705.3316743,110.959506,47.621271,57.278614,3.725112,0.8117026090621948,,,,
1,PNA,11,415,1775431705.5073256,111.23988,47.831395,57.483466,3.681301,0.7935326099395752,,,,
1,PNA,11,416,1775431705.6859438,113.879035,47.883475,60.183823,3.473999,0.7952818870544434,19.0,0.4,19388.546875,backward
1,PNA,11,417,1775431705.860872,111.19357,47.590041,57.516807,3.51571,0.8447115421295166,,,,
1,PNA,11,418,1775431706.035511,110.966376,47.672132,57.349384,3.670831,0.7500678300857544,,,,
1,PNA,11,419,1775431706.212471,113.026041,48.15555,59.160165,3.458028,0.8413527607917786,24.0,0.4,19388.546875,backward
1,PNA,11,420,1775431706.3879724,111.506535,47.766173,57.68529,3.729172,0.7964039444923401,,,,
1,PNA,11,421,1775431706.564363,111.400273,48.365733,57.07413,3.680032,0.7898128032684326,,,,
1,PNA,11,422,1775431706.745825,116.225354,47.609191,63.034549,3.441087,0.7776598930358887,24.0,0.4,19388.546875,backward
1,PNA,11,423,1775431706.9217644,111.582216,48.084069,57.475337,3.675011,0.8383392691612244,,,,
1,PNA,11,424,1775431707.0986578,111.300241,48.005007,57.345815,3.668231,0.7891685962677002,,,,
1,PNA,11,425,1775431707.2763708,112.414771,47.881585,58.796839,3.451898,0.815032958984375,19.0,0.4,19388.546875,backward
1,PNA,11,426,1775431707.4509733,110.690063,47.686202,57.126571,3.642922,0.7398268580436707,,,,
1,PNA,11,427,1775431707.627421,111.460265,47.953057,57.565748,3.704023,0.8360477685928345,,,,
1,PNA,11,428,1775431707.8036683,111.808231,47.690962,58.379401,3.442267,0.7464908361434937,24.0,0.4,19388.6015625,backward
1,PNA,11,429,1775431707.9811301,111.644667,48.295933,57.404525,3.695002,0.842657208442688,,,,
1,PNA,11,430,1775431708.1578043,111.475424,48.026748,57.220992,3.693572,0.7838822603225708,,,,
1,PNA,11,431,1775431708.334947,112.461971,47.759053,58.982912,3.423518,0.821068286895752,24.0,0.4,19388.54296875,backward
1,PNA,11,432,1775431708.5108252,111.280792,47.640921,57.374985,3.683402,0.7436520457267761,,,,
1,PNA,11,433,1775431708.6874628,111.143628,48.043178,57.041369,3.653602,0.7702419757843018,,,,
1,PNA,11,434,1775431708.8643548,112.186896,47.683201,58.77731,3.453958,0.8397084474563599,19.0,0.4,19388.54296875,backward
1,PNA,11,435,1775431709.0413764,111.578937,48.120519,57.494667,3.698312,0.8233429789543152,,,,
1,PNA,11,436,1775431709.2179008,110.938527,47.729693,57.218753,3.674452,0.806479811668396,,,,
1,PNA,11,437,1775431709.3955517,112.436961,47.757073,58.944701,3.438418,0.7901335954666138,24.0,0.4,19388.52734375,backward
1,PNA,11,438,1775431709.5717292,111.272152,48.046668,57.189772,3.680802,0.844941258430481,,,,
1,PNA,11,439,1775431709.747953,111.21337,47.822564,57.391865,3.689982,0.7186200618743896,,,,
1,PNA,11,440,1775431709.8633158,107.882574,47.868185,54.505667,3.700712,0.5847662687301636,,,,
1,PNA,12,441,1775431710.1908765,110.462578,49.149636,56.931498,3.665842,0.7757998704910278,12.0,0.5,19388.97265625,forward
1,PNA,12,442,1775431710.367312,111.860162,47.791274,57.362295,4.485275,0.844186544418335,,,,
1,PNA,12,443,1775431710.5452561,112.729215,47.999417,58.615556,3.695482,0.788006067276001,,,,
1,PNA,12,444,1775431710.7228212,112.245757,49.118076,57.250073,3.679252,0.8099240660667419,24.0,0.4,19388.52734375,forward
1,PNA,12,445,1775431710.9000018,111.656077,48.15323,57.307114,3.689162,0.775856614112854,,,,
1,PNA,12,446,1775431711.0757146,111.294162,47.938947,57.409665,3.687042,0.7772191762924194,,,,
1,PNA,12,447,1775431711.2522502,112.559913,48.942083,57.469817,3.676662,0.8692548274993896,20.0,0.4,19388.5859375,forward
1,PNA,12,448,1775431711.4286904,111.279791,47.917905,57.400786,3.707482,0.856012761592865,,,,
1,PNA,12,449,1775431711.60527,111.475955,48.006847,57.459097,3.698922,0.8451570272445679,,,,
1,PNA,12,450,1775431711.782586,112.500473,48.920283,57.574939,3.694542,0.7324256300926208,24.0,0.4,19388.52734375,forward
1,PNA,12,451,1775431711.958609,111.513375,48.040808,57.421966,3.721453,0.829952597618103,,,,
1,PNA,12,452,1775431712.1342797,111.342392,47.852755,57.529907,3.708232,0.8617774844169617,,,,
1,PNA,12,453,1775431712.311344,111.78568,48.873392,56.934927,3.671542,0.7569149732589722,24.0,0.4,19388.52734375,forward
1,PNA,12,454,1775431712.4869304,110.806333,47.429318,57.306154,3.716102,0.7975355386734009,,,,
1,PNA,12,455,1775431712.6628397,111.718539,48.071898,57.68893,3.697242,0.8398330807685852,,,,
1,PNA,12,456,1775431712.8406837,112.127456,48.661598,57.452936,3.708973,0.8578771352767944,20.0,0.5,19388.52734375,forward
1,PNA,12,457,1775431713.0170875,111.649587,47.906035,57.729542,3.698542,0.7908320426940918,,,,
1,PNA,12,458,1775431713.1925173,111.473705,48.091849,57.368375,3.695263,0.8493590354919434,,,,
1,PNA,12,459,1775431713.3700836,112.442841,48.74369,57.717281,3.675742,0.7853068709373474,23.0,0.4,19388.6796875,forward
1,PNA,12,460,1775431713.5470166,111.560327,47.725712,57.844162,3.679493,0.7529281377792358,,,,
1,PNA,12,461,1775431713.7234871,111.625108,48.15475,57.480206,3.678271,0.7106090188026428,,,,
1,PNA,12,462,1775431713.8998878,112.225217,48.838922,57.453786,3.677522,0.7848645448684692,22.0,0.4,19388.52734375,forward
1,PNA,12,463,1775431714.0751498,111.17651,47.795013,57.288633,3.657911,0.8567569255828857,,,,
1,PNA,12,464,1775431714.250692,111.417913,47.988577,57.407295,3.688491,0.7613445520401001,,,,
1,PNA,12,465,1775431714.4328518,117.558077,48.73973,62.635444,3.975707,0.7494189739227295,22.0,0.5,19389.81640625,forward
1,PNA,12,466,1775431714.6098816,111.560396,47.933357,57.352774,3.657372,0.7806282043457031,,,,
1,PNA,12,467,1775431714.7858574,111.084308,47.58851,57.450797,3.708652,0.7524225115776062,,,,
1,PNA,12,468,1775431714.9648638,112.726466,49.249128,57.329975,3.700702,0.7461749315261841,23.0,0.4,19390.02734375,forward
1,PNA,12,469,1775431715.1403596,111.694249,47.732683,57.777902,3.855425,0.8210784196853638,,,,
1,PNA,12,470,1775431715.3179913,111.088079,47.762233,57.292853,3.694912,0.7387962341308594,,,,
1,PNA,12,471,1775431715.4973207,114.008678,49.409441,58.296731,3.688802,0.8275420665740967,20.0,0.4,19389.79296875,forward
1,PNA,12,472,1775431715.6726832,111.473935,48.033878,57.419445,3.679922,0.7870028018951416,,,,
1,PNA,12,473,1775431715.849166,111.629677,48.090269,57.364185,3.683812,0.7528150081634521,,,,
1,PNA,12,474,1775431716.0262785,112.189326,49.096396,56.910457,3.671712,0.7660748958587646,22.0,0.5,19389.7578125,forward
1,PNA,12,475,1775431716.2017732,110.549019,47.634331,56.919197,3.654422,0.8268247246742249,,,,
1,PNA,12,476,1775431716.379044,111.777119,48.010508,57.780491,3.664761,0.7731057405471802,,,,
1,PNA,12,477,1775431716.5563707,113.207024,49.471403,57.70874,3.679792,0.7440184354782104,23.0,0.4,19389.81640625,forward
1,PNA,12,478,1775431716.7323756,111.718139,47.898284,57.711261,3.694372,0.8044313192367554,,,,
1,PNA,12,479,1775431716.9084423,110.666402,47.927606,56.869626,3.676032,0.7759726047515869,,,,
1,PNA,12,480,1775431717.0245678,109.009704,47.869165,55.90172,3.486659,1.1465585231781006,21.0,0.5,19390.6953125,backward
1,PNA,13,481,1775431717.3629262,110.312695,48.010668,57.944884,3.474328,0.767612874507904,,,,
1,PNA,13,482,1775431717.5425756,115.631154,47.59738,62.48238,3.415017,0.8253562450408936,25.0,0.4,19389.81640625,backward
1,PNA,13,483,1775431717.7173567,110.760883,47.814134,57.042079,3.650212,0.8321154117584229,,,,
1,PNA,13,484,1775431717.8926024,110.63558,47.54627,57.12834,3.695662,0.7684059739112854,,,,
1,PNA,13,485,1775431718.0680678,112.034754,47.695372,58.541575,3.440867,0.7720586061477661,19.0,0.4,19389.69921875,backward
